firm_crd,firm_name,entity_id,schedule,name,jurisdiction,title_or_status,date,ownership_code,control_person,is_entity,relationship_type
106699,HARTFORD INVESTMENT MANAGEMENT COMPANY,4884,A,"PAGE, BRENDA, JEAN",I,SECRETARY AND CHIEF LEGAL OFFICER,08/2007,NA,Y,False,
106699,HARTFORD INVESTMENT MANAGEMENT COMPANY,4884,A,"MAHER, JOHN, M",I,EXECUTIVE MANAGING DIRECTOR AND DIRECTOR,04/2024,NA,Y,False,
106699,HARTFORD INVESTMENT MANAGEMENT COMPANY,4884,A,"BRENNAN, TIMOTHY, L.",I,CHIEF COMPLIANCE OFFICER,07/2017,NA,Y,False,
106699,HARTFORD INVESTMENT MANAGEMENT COMPANY,4884,A,"STEPNOWSKI, AMY, MARIE",I,PRESIDENT AND DIRECTOR,08/2020,NA,Y,False,
106699,HARTFORD INVESTMENT MANAGEMENT COMPANY,4884,A,"PERROTTI, PETER, P.",I,EXECUTIVE MANAGING DIRECTOR AND DIRECTOR,04/2024,NA,Y,False,
106699,HARTFORD INVESTMENT MANAGEMENT COMPANY,4884,A,"EDELBLUM, IRA",I,EXECUTIVE MANAGING DIRECTOR AND DIRECTOR,04/2025,NA,Y,False,
106699,HARTFORD INVESTMENT MANAGEMENT COMPANY,4884,A,"AUBE, RENE",I,EXECUTIVE MANAGING DIRECTOR AND DIRECTOR,04/2025,NA,Y,False,
106699,HARTFORD INVESTMENT MANAGEMENT COMPANY,4884,A,"PASCAVIS, TRAVIS, SCOTT",I,SENIOR MANAGING DIRECTOR AND DIRECTOR,08/2024,NA,Y,False,
106699,HARTFORD INVESTMENT MANAGEMENT COMPANY,4884,A,"MATTHEWS, KATHLEEN, M",I,CHIEF FINANCIAL OFFICER,04/2025,NA,Y,False,
106744,VERUS FINANCIAL PARTNERS,3091,A,"KOZLOWSKI, DAVID, ALEXANDER",I,PRESIDENT,01/2010,C,Y,False,parent_brand
106744,VERUS FINANCIAL PARTNERS,3091,A,"WAITMAN, JULIE, ANNE",I,"SR. VICE PRESIDENT, CHIEF COMPLIANCE OFFICER",01/2010,C,Y,False,parent_brand
106744,VERUS FINANCIAL PARTNERS,3091,A,"HOPPE, EDWARD, L",I,SR. VICE PRESIDENT,07/2006,C,Y,False,parent_brand
106744,VERUS FINANCIAL PARTNERS,3091,A,"LAGOS, WILLIAM, JAMES",I,SR. VICE PRESIDENT,06/2015,C,Y,False,parent_brand
106744,VERUS FINANCIAL PARTNERS,3091,A,"WELCH, BRIAN, JAMES",I,VICE PRESIDENT,07/2024,NA,N,False,
106753,"CHARLES SCHWAB INVESTMENT MANAGEMENT, INC",5687,A,THE CHARLES SCHWAB CORPORATION,DE,100% OWNER OF REGISTRANT,10/1989,E,Y,True,wholly_owned
106753,"CHARLES SCHWAB INVESTMENT MANAGEMENT, INC",5687,A,"AGUILAR CHAVEZ, OMAR",I,"DIRECTOR, CHIEF EXECUTIVE OFFICER, PRESIDENT AND CHIEF INVESTMENT OFFICER",10/2024,NA,Y,False,
106753,"CHARLES SCHWAB INVESTMENT MANAGEMENT, INC",5687,A,"Wurster, Richard, A",I,DIRECTOR,10/2021,NA,Y,False,
106753,"CHARLES SCHWAB INVESTMENT MANAGEMENT, INC",5687,A,"MCMAHON, WILLIAM, PATRICK",I,CHIEF INVESTMENT OFFICER,01/2020,NA,Y,False,
106753,"CHARLES SCHWAB INVESTMENT MANAGEMENT, INC",5687,A,"MACGREGOR, CATHERINE, MARGARET",I,CHIEF LEGAL OFFICER,03/2022,NA,N,False,
106753,"CHARLES SCHWAB INVESTMENT MANAGEMENT, INC",5687,A,"SEIDLITZ, JESSICA, ANN",I,CHIEF FINANCIAL OFFICER AND CHIEF OPERATING OFFICER,09/2024,NA,Y,False,
106753,"CHARLES SCHWAB INVESTMENT MANAGEMENT, INC",5687,A,"CASSIDY, PATRICK, S",I,CHIEF INVESTMENT OFFICER,11/2023,NA,Y,False,
106753,"CHARLES SCHWAB INVESTMENT MANAGEMENT, INC",5687,A,"Verdeschi, Michael, Daniel",I,DIRECTOR,10/2024,NA,Y,False,
106753,"CHARLES SCHWAB INVESTMENT MANAGEMENT, INC",5687,A,"HUNTER, MARK",I,CHIEF COMPLIANCE OFFICER,12/2024,NA,N,False,
106785,STACK FINANCIAL MANAGEMENT INC,10494,A,"STACK, JAMES, BRYAN",I,"PRESIDENT, CHIEF EXECUTIVE OFFICER, DIRECTOR",01/1994,C,Y,False,parent_brand
106785,STACK FINANCIAL MANAGEMENT INC,10494,A,"STACK, LISA, ANN",I,"SECRETARY/TREASURER, MANAGING PARTNER, DIRECTOR",01/2020,A,Y,False,
106785,STACK FINANCIAL MANAGEMENT INC,10494,A,"HETRICK, CATHERINE, MARIE",I,MANAGING PARTNER,08/2022,A,Y,False,
106785,STACK FINANCIAL MANAGEMENT INC,10494,A,"DANCZYK, ANNELL, MCKEE",I,"VICE PRESIDENT, SENIOR PORTFOLIO MANAGER, DIRECTOR",08/2022,B,Y,False,
106785,STACK FINANCIAL MANAGEMENT INC,10494,A,"LASZEWSKI, JOSEPH, MICHAEL",I,SENIOR PORTFOLIO MANAGER,12/2017,A,Y,False,
106785,STACK FINANCIAL MANAGEMENT INC,10494,A,"JONSON, ZACH",I,"VICE PRESIDENT, CHIEF INVESTMENT OFFICER, DIRECTOR",08/2025,B,Y,False,
106785,STACK FINANCIAL MANAGEMENT INC,10494,A,"MORREIM, JEANINE, LYNETTE",I,CHIEF COMPLIANCE OFFICER,07/2021,A,Y,False,
106800,"NATIXIS ADVISORS, LLC",2271,A,"NATIXIS INVESTMENT MANAGERS, LLC",DE,LIMITED LIABILITY COMPANY AND SOLE MEMBER,01/2024,E,Y,True,wholly_owned
106800,"NATIXIS ADVISORS, LLC",2271,A,"LOUREIRO, ANTHONY, DAVID",I,SENIOR VICE PRESIDENT (SVP),11/2004,NA,Y,False,
106800,"NATIXIS ADVISORS, LLC",2271,A,"VALLON, DAVID, ANTHONY",I,SENIOR VICE PRESIDENT (SVP) & CHIEF COMPLIANCE OFFICER (CCO) - ADVISOR,04/2007,NA,Y,False,
106800,"NATIXIS ADVISORS, LLC",2271,A,"GIUNTA, DAVID, LAWRENCE",I,PRESIDENT & CHIEF EXECUTIVE OFFICER (CEO) AND BOARD OF MANAGERS MEMBER,01/2008,NA,Y,False,
106800,"NATIXIS ADVISORS, LLC",2271,A,"ROSH, MARILYN, VINTON",I,SENIOR VICE PRESIDENT & CONTROLLER,03/2011,NA,Y,False,
106800,"NATIXIS ADVISORS, LLC",2271,A,"SHARPE, CHRISTOPHER, LINDEN",I,CIO NATIXIS INVESTMENT MANAGER SOLUTIONS U.S.,05/2019,NA,Y,False,
106800,"NATIXIS ADVISORS, LLC",2271,A,"GROSS, MARINA, NMN",I,HEAD NATIXIS INVESTMENT MANAGERS SOLUTIONS,01/2024,NA,Y,False,
106800,"NATIXIS ADVISORS, LLC",2271,A,"WARD, ERIC, NORMAN",I,BOARD OF MANAGERS MEMBER,07/2021,NA,N,False,
106800,"NATIXIS ADVISORS, LLC",2271,A,"YIP, MICHAEL, LICHAN",I,,"CHIEF INVESTMENT OFFICER, DIRECT INDEXING",,,False,
106800,"NATIXIS ADVISORS, LLC",2271,A,"BESSER, WARREN, TAYLOR",I,,"EXECUTIVE VICE PRESIDENT (EVP), CHIEF FINANCIAL OFFICER (CFO)",,,False,
106847,PZENA INVESTMENT MANAGEMENT LLC,7665,A,"GOETZ, JOHN, PAUL",I,CO-CHIEF INVESTMENT OFFICER,06/1996,NA,Y,False,
106847,PZENA INVESTMENT MANAGEMENT LLC,7665,A,"PZENA, RICHARD, STANTON",I,CHAIRMAN; CO-CHIEF INVESTMENT OFFICER,12/1995,NA,Y,False,
106847,PZENA INVESTMENT MANAGEMENT LLC,7665,A,"LIPSEY, WILLIAM, LOUIS",I,VICE CHAIRMAN,02/1997,NA,Y,False,
106847,PZENA INVESTMENT MANAGEMENT LLC,7665,A,"PZENA INVESTMENT MANAGEMENT, LP",DE,MEMBER WITH CLASS B UNITS,01/2016,E,Y,True,wholly_owned
106847,PZENA INVESTMENT MANAGEMENT LLC,7665,A,"DORAN, JESSICA, RYAN",I,CHIEF FINANCIAL OFFICER,07/2016,NA,Y,False,
106847,PZENA INVESTMENT MANAGEMENT LLC,7665,A,"CAI, CHENYU, CAROLINE",I,CHIEF EXECUTIVE OFFICER,02/2019,NA,Y,False,
106847,PZENA INVESTMENT MANAGEMENT LLC,7665,A,"FIRE, EVAN, KEITH",I,CHIEF OPERATING OFFICER,09/2019,NA,Y,False,
106847,PZENA INVESTMENT MANAGEMENT LLC,7665,A,"COFFEY, STEVEN, MARK",I,CHIEF LEGAL RISK OFFICER AND CHIEF COMPLIANCE OFFICER,01/2023,NA,Y,False,
106847,PZENA INVESTMENT MANAGEMENT LLC,7665,A,"BAUER, GEOFFREY, JACOB",I,CHIEF LEGAL OFFICER,01/2023,NA,Y,False,
106847,PZENA INVESTMENT MANAGEMENT LLC,7665,A,"FISCH, ALLISON, JILL",I,PRESIDENT,01/2023,NA,Y,False,
106847,PZENA INVESTMENT MANAGEMENT LLC,7665,A,"PZENA, RICHARD, STANTON",I,"PZENA INVESTMENT MANAGEMENT, LP",LIMITED PARTNER,D,Y,False,wholly_owned
106847,PZENA INVESTMENT MANAGEMENT LLC,7665,A,"PZENA INVESTMENT MANAGEMENT GP, LLC",DE,"PZENA INVESTMENT MANAGEMENT, LP",GENERAL PARTNER,,Y,True,
106908,WINDWARD CAPITAL MANAGEMENT CO,7818,A,THE WINDWARD CAPITAL GROUP,DE,DIRECT OWNER,09/1997,E,N,True,wholly_owned
106908,WINDWARD CAPITAL MANAGEMENT CO,7818,A,"BESSLER, DONALD, ROBERT",I,CIO,11/2004,NA,Y,False,
106908,WINDWARD CAPITAL MANAGEMENT CO,7818,A,"KILPO, KENNETH, GLEN",I,DIRECTOR,08/2005,NA,Y,False,
106908,WINDWARD CAPITAL MANAGEMENT CO,7818,A,"ROBILLARD, JOSEPH, COLIN",I,PRESIDENT,03/2023,E,Y,False,wholly_owned
106908,WINDWARD CAPITAL MANAGEMENT CO,7818,A,"FARRALES, VINA AILEEN, FERIA",I,CHIEF COMPLIANCE OFFICER,02/2024,NA,N,False,
106908,WINDWARD CAPITAL MANAGEMENT CO,7818,A,"WINDWARD GROUP HOLDING CO., LLC",DE,THE WINDWARD CAPITAL GROUP,DIRECT OWNER,E,N,True,wholly_owned
106908,WINDWARD CAPITAL MANAGEMENT CO,7818,A,"ROBILLARD, JOSEPH, COLIN",I,"WINDWARD GROUP HOLDING CO., LLC",PRESIDENT,,Y,False,
106234,WEDGE CAPITAL MANAGEMENT LLP,7712,A,"HORSTMANN, BRADLEY, WILLIAM",I,"CHIEF COMPLIANCE OFFICER, GENERAL PARTNER",12/1995,B,Y,False,
106234,WEDGE CAPITAL MANAGEMENT LLP,7712,A,"NORMAN, JOHN, GUSTIN",I,GENERAL PARTNER,01/2007,B,Y,False,
106234,WEDGE CAPITAL MANAGEMENT LLP,7712,A,"BOLSHAKOV, ANDREI, EVGENIEVICH",I,GENERAL PARTNER,01/2010,B,Y,False,
106234,WEDGE CAPITAL MANAGEMENT LLP,7712,A,"WITT, DARRIN, RICHARD",I,GENERAL PARTNER,01/2014,A,Y,False,
106234,WEDGE CAPITAL MANAGEMENT LLP,7712,A,"CLEVEN, DONALD, ERIC",I,GENERAL PARTNER,01/2017,A,Y,False,
106234,WEDGE CAPITAL MANAGEMENT LLP,7712,A,"ROSENBERG, ANDREW, JAMES",I,GENERAL PARTNER,01/2018,A,Y,False,
106234,WEDGE CAPITAL MANAGEMENT LLP,7712,A,"CALAME, THOMAS, CALDWELL",I,GENERAL PARTNER,01/2018,A,Y,False,
106234,WEDGE CAPITAL MANAGEMENT LLP,7712,A,"LEWIS, CHRISTOPHER, JAMES",I,GENERAL PARTNER,01/2019,A,Y,False,
106234,WEDGE CAPITAL MANAGEMENT LLP,7712,A,"WHISNANT, BRIAN, HADDON",I,GENERAL PARTNER,01/2019,NA,Y,False,
106234,WEDGE CAPITAL MANAGEMENT LLP,7712,A,"ZHANG, LI",I,GENERAL PARTNER,01/2019,NA,Y,False,
106234,WEDGE CAPITAL MANAGEMENT LLP,7712,A,"STOLTZ, WESLEY, SCOTT",I,GENERAL PARTNER,01/2022,NA,Y,False,
106244,MONARCH CAPITAL MANAGEMENT INC,859,A,"MEYER, DAVID, MICHAEL",I,"CHIEF EXECUTIVE OFFICER, SENIOR INVESTMENT OFFICER",08/1994,B,Y,False,
106244,MONARCH CAPITAL MANAGEMENT INC,859,A,"MEYER, JOHN, DAVID",I,"PRESIDENT, CHIEF INVESTMENT OFFICER, SENIOR ANALYST",02/2000,C,Y,False,parent_brand
106244,MONARCH CAPITAL MANAGEMENT INC,859,A,"MOENTER, KATHERINE, KOVER",I,DIRECTOR,09/2007,C,Y,False,parent_brand
106244,MONARCH CAPITAL MANAGEMENT INC,859,A,"Gonzalez, Jessica, Hope",I,CHIEF COMPLIANCE OFFICER,01/2025,NA,Y,False,
106266,COHEN & STEERS CAPITAL MANAGEMENT INC.,142,A,"DERECHIN, ADAM, M",I,"EXECUTIVE VICE PRESIDENT, CHIEF OPERATING OFFICER",08/2003,NA,Y,False,
106266,COHEN & STEERS CAPITAL MANAGEMENT INC.,142,A,"COHEN & STEERS, INC.",DE,SHAREHOLDER,08/2004,E,Y,True,wholly_owned
106266,COHEN & STEERS CAPITAL MANAGEMENT INC.,142,A,"POLI, FRANCIS, CASIMIR",I,"EXECUTIVE VICE PRESIDENT, GENERAL COUNSEL AND SECRETARY",02/2007,NA,Y,False,
106266,COHEN & STEERS CAPITAL MANAGEMENT INC.,142,A,"STEERS, ROBERT, HAMILTON",I,EXECUTIVE CHAIRMAN,03/2022,NA,Y,False,
106266,COHEN & STEERS CAPITAL MANAGEMENT INC.,142,A,"HARVEY, JOSEPH, MARTIN",I,CHIEF EXECUTIVE OFFICER,03/2022,NA,Y,False,
106266,COHEN & STEERS CAPITAL MANAGEMENT INC.,142,A,"CHEIGH, JON, YOUNG",I,"PRESIDENT, CHIEF INVESTMENT OFFICER",01/2025,NA,Y,False,
106266,COHEN & STEERS CAPITAL MANAGEMENT INC.,142,A,"HILAL, NARGIS, AHMAD",I,"SENIOR VICE PRESIDENT, GLOBAL CHIEF COMPLIANCE OFFICER & ASSOCIATE GENERAL COUNSEL",07/2025,NA,N,False,
106266,COHEN & STEERS CAPITAL MANAGEMENT INC.,142,A,"Donohue, Michael",I,"SENIOR VICE PRESIDENT, CHIEF FINANCIAL OFFICER",10/2025,NA,Y,False,
106288,MORGAN DEMPSEY CAPITAL MANAGEMENT LLC,3088,A,"DION, MARC, JOSEPH",I,,PRINCIPAL,,,False,
106288,MORGAN DEMPSEY CAPITAL MANAGEMENT LLC,3088,A,"DURHAM, DAVID, WAYNE",I,,PRINCIPAL AND CHIEF COMPLIANCE OFFICER,,,False,
106288,MORGAN DEMPSEY CAPITAL MANAGEMENT LLC,3088,A,"MDCM HOLDINGS, LLC",DE,,OWNER,,,True,
106302,WRIGHT INVESTORS SERVICE INC,6393,A,THE WINTHROP CORPORATION,DE,SOLE SHAREHOLDER,01/1996,E,Y,True,wholly_owned
106302,WRIGHT INVESTORS SERVICE INC,6393,A,"KHANDWALA, AMIT, SHARADCHANDRA",I,"CHAIRMAN, CEO AND CIO",07/2018,NA,Y,False,
106302,WRIGHT INVESTORS SERVICE INC,6393,A,"FLEMING, MICHAEL, J",I,CHIEF COMPLIANCE OFFICER,08/2018,NA,Y,False,
106302,WRIGHT INVESTORS SERVICE INC,6393,A,"MAHESHWARI, MANISH",I,PRESIDENT AND CO-CIO,07/2025,NA,Y,False,
106302,WRIGHT INVESTORS SERVICE INC,6393,A,"KHANDWALA CAPITAL MANAGEMENT, INC.",DE,THE WINTHROP CORPORATION,SHAREHOLDER,E,Y,True,wholly_owned
106302,WRIGHT INVESTORS SERVICE INC,6393,A,"KHANDWALA, AMIT, SHARADCHANDRA",I,"KHANDWALA CAPITAL MANAGEMENT, INC.",SHAREHOLDER,E,Y,False,wholly_owned
106336,"WBI INVESTMENTS, LLC",1000,A,"SCHREIBER, DONALD, ROBERT",I,,"CO-CEO, CO-CIO, CO- PORTFOLIO MANAGER, CCO, AND TREASURER",,,False,
106336,"WBI INVESTMENTS, LLC",1000,A,"SCHREIBER, MATTHEW, EARL",I,,"CO-CEO, CO-CIO, AND CO- PORTFOLIO MANAGER",,,False,
106336,"WBI INVESTMENTS, LLC",1000,A,"HEDENBURG, ERIC, RICHARD",I,,CHIEF TECHNOLOGY OFFICER,,,False,
106336,"WBI INVESTMENTS, LLC",1000,A,"HEDBERG, ANN, HOLLY",I,,"SECRETARY, CHIEF ADMINISTRATIVE OFFICER",,,False,
106336,"WBI INVESTMENTS, LLC",1000,A,"WBI TECH HOLDINGS, LLC",DE,,MEMBER,,,True,
106336,"WBI INVESTMENTS, LLC",1000,A,"SCHREIBER, DONALD, ROBERT",I,"WBI HOLDCO, INC.",SOLE OWNER,E,Y,False,wholly_owned
106357,THORNBURG INVESTMENT MANAGEMENT INC,2925,A,"THORNBURG, HAROLD, GARRETT",I,,"CHAIRMAN,DIRECTOR",,,False,
106357,THORNBURG INVESTMENT MANAGEMENT INC,2925,A,"MCMAHON, BRIAN, JOHN",I,,"VICE CHAIRMAN, DIRECTOR",,,False,
106357,THORNBURG INVESTMENT MANAGEMENT INC,2925,A,"BHATT, NIMISH, SANJAY",I,,CHIEF FINANCIAL OFFICER AND TREASURER,,,False,
106357,THORNBURG INVESTMENT MANAGEMENT INC,2925,A,"NAYLOR, BLAIR, CUDD",I,,DIRECTOR,,,False,
106357,THORNBURG INVESTMENT MANAGEMENT INC,2925,A,"CALLOW, AMY, MIKOLAJCZYK",I,,GENERAL COUNSEL AND SECRETARY,,,False,
106357,THORNBURG INVESTMENT MANAGEMENT INC,2925,A,"KELLER, ROBIN, RIVERS",I,,DIRECTOR,,,False,
106357,THORNBURG INVESTMENT MANAGEMENT INC,2925,A,"ZINKULA, MARK, JOSEPH",I,,"PRESIDENT, CHIEF EXECUTIVE OFFICER, DIRECTOR",,,False,
106357,THORNBURG INVESTMENT MANAGEMENT INC,2925,A,"BOYD, BRIAN, TANEY",I,,DIRECTOR,,,False,
106357,THORNBURG INVESTMENT MANAGEMENT INC,2925,A,GARRETT THORNBURG REVOCABLE TRUST,DE,,SHAREHOLDER,,,True,
106357,THORNBURG INVESTMENT MANAGEMENT INC,2925,A,"KEMOS, TANYA",I,,DIRECTOR,,,False,
106357,THORNBURG INVESTMENT MANAGEMENT INC,2925,A,"XIQUES, GLADYS",I,,CHIEF COMPLIANCE OFFICER,,,False,
106403,"PETTYJOHN, WOOD & WHITE, INC.",10542,A,"SORENSON, ERIC, J",I,DIRECTOR,01/2024,NA,N,False,
106403,"PETTYJOHN, WOOD & WHITE, INC.",10542,A,"WOOD, GORHAM, BARNEY",I,CHAIRMAN OF THE BOARD OF DIRECTORS/PRESIDENT,01/2026,NA,Y,False,
106403,"PETTYJOHN, WOOD & WHITE, INC.",10542,A,"WHITE, CHARLES, BABER",I,DIRECTOR/EXECUTIVE VICE-PRESIDENT,12/2012,NA,Y,False,
106403,"PETTYJOHN, WOOD & WHITE, INC.",10542,A,"BANK OF THE JAMES FINANCIAL GROUP, INC.",DE,SHAREHOLDER,12/2021,E,Y,True,wholly_owned
106403,"PETTYJOHN, WOOD & WHITE, INC.",10542,A,"Chapman, Robert, R",I,DIRECTOR,01/2022,NA,Y,False,
106403,"PETTYJOHN, WOOD & WHITE, INC.",10542,A,"Sigler, Kate, Worthington",I,CHIEF COMPLIANCE OFFICER,01/2024,NA,N,False,
106432,"REINHART PARTNERS, LLC",10491,A,"REINHART, JAMES, EVERETT",I,CHAIRMAN & CEO,10/1991,B,Y,False,
106432,"REINHART PARTNERS, LLC",10491,A,"KING, SANDRA, ANN",I,PRESIDENT & CCO,01/2024,NA,Y,False,
106432,"REINHART PARTNERS, LLC",10491,A,"REINHART PARTNERS HOLDINGS, INC.",DE,MEMBER,01/2023,D,Y,True,wholly_owned
106432,"REINHART PARTNERS, LLC",10491,A,JR GENESIS HOLDINGS LLC,DE,MEMBER,01/2026,NA,Y,True,mutual_structure
106432,"REINHART PARTNERS, LLC",10491,A,BAIRD FINANCIAL CORPORATION,DE,MEMBER,01/2026,C,Y,True,parent_brand
106432,"REINHART PARTNERS, LLC",10491,A,"SCHROEDER, MICHAEL, JOHN",I,MANAGER,01/2026,NA,Y,False,
106432,"REINHART PARTNERS, LLC",10491,A,"READ, REIK, WATSON",I,MANAGER,01/2026,NA,Y,False,
106432,"REINHART PARTNERS, LLC",10491,A,"MARTINEK, MATTHEW, TYLER",I,MANAGER,01/2026,NA,Y,False,
106432,"REINHART PARTNERS, LLC",10491,A,"BAIRD FINANCIAL GROUP, INC.",DE,BAIRD FINANCIAL CORPORATION,SHAREHOLDER,E,Y,True,wholly_owned
106432,"REINHART PARTNERS, LLC",10491,A,"REINHART, JAMES, EVERETT",I,"REINHART PARTNERS HOLDINGS, INC.",SHAREHOLDER,E,Y,False,wholly_owned
106454,HAYEK KALLEN INVESTMENT MANAGEMENT L.L.C.,3662,A,"KALLEN, ERIC, OAKS",I,MEMBER,01/2003,E,Y,False,wholly_owned
106454,HAYEK KALLEN INVESTMENT MANAGEMENT L.L.C.,3662,A,"ALLISON, MARGARET, S",I,CHIEF COMPLIANCE OFFICER,01/2010,NA,Y,False,
106523,MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,1639,A,MUTUAL OF AMERICA HOLDING COMPANY LLC,DE,,MEMBER,,,True,
106523,MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,1639,A,"RICH, STEPHEN, JOHNSON",I,,CHAIRMAN,,,False,
106523,MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,1639,A,"GAFFOGLIO, JOSEPH, ROBERT",I,,"PRESIDENT, CHIEF EXECUTIVE OFFICER, AND MANAGER",,,False,
106523,MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,1639,A,"D'ANGELO, JASON, ANTHONY",I,,EXECUTIVE VICE PRESIDENT AND GENERAL COUNSEL,,,False,
106523,MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,1639,A,"Medlin, Kyle, Lawrence",I,,SENIOR VICE PRESIDENT & CHIEF COMPLIANCE OFFICER,,,False,
106523,MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,1639,A,"Berry, Leah, Ashley",I,,"SENIOR VICE PRESIDENT, CHIEF FINANCIAL OFFICER AND TREASURER",,,False,
106523,MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,1639,A,"MORIARTY, SHANNON, ERIN",I,,MANAGER,,,False,
106523,MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,1639,A,"JANOFSKY, CHRISTINE, ALICIA",I,,MANAGER,,,False,
106523,MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,1639,A,"YOUNG, ROBERT, JEFFREY",I,,MANAGER,,,False,
106550,"JNBA FINANCIAL ADVISORS, LLC",3106,A,"BROWN, RICHARD, STEPHEN",I,CHAIRMAN AND C.E.O.,,,NA,False,
106550,"JNBA FINANCIAL ADVISORS, LLC",3106,A,"BROWN, KIMBERLEE, MARIE",I,PRESIDENT/CHIEF COMPLIANCE OFFICER,,,NA,False,
106550,"JNBA FINANCIAL ADVISORS, LLC",3106,A,"JNBA FINANCIAL HOLDINGS, LLC",DE,MEMBER,,,E,True,
106550,"JNBA FINANCIAL ADVISORS, LLC",3106,A,JNBA FINANCIAL ADVISORS INC,DE,"JNBA FINANCIAL HOLDINGS, LLC",MEMBER,,01/2021,True,
106550,"JNBA FINANCIAL ADVISORS, LLC",3106,A,"BROWN, RICHARD, STEPHEN",I,JNBA FINANCIAL ADVISORS INC,SHAREHOLDER,,08/1998,False,
106593,CYPRESS ASSET MANAGEMENT INC,7673,A,"GARWOOD, WILLIAM",I,PRESIDENT,03/1996,D,Y,False,wholly_owned
106593,CYPRESS ASSET MANAGEMENT INC,7673,A,"LEE, FRANK, P.",I,CHIEF OPERATING OFFICER,03/1996,D,Y,False,wholly_owned
106593,CYPRESS ASSET MANAGEMENT INC,7673,A,"Melloy, Jeff",I,CHIEF COMPLIANCE OFFICER,03/2022,NA,N,False,
106618,"ASSET ADVISORY GROUP, INC.",1030,A,"ZOCH, PAUL, BERNARD",I,"VICE PRESIDENT, SECRETARY AND CHIEF COMPLIANCE OFFICER",01/1998,C,Y,False,parent_brand
106618,"ASSET ADVISORY GROUP, INC.",1030,A,"MCGRATH, AMANDA, ZOCH",I,PRESIDENT AND TREASURER,05/2018,D,Y,False,wholly_owned
106644,BRUNI J V & CO,3041,A,"BRUNI, JEROME, VINCENT",I,"PRESIDENT,TREASURER,DIRECTOR,PORTFOLIO MANAGER, CHIEF COMPLIANCE OFFICER",06/1992,E,Y,False,wholly_owned
106644,BRUNI J V & CO,3041,A,"BRUNI, PAMELA, SUE",I,SECRETARY,06/1992,NA,N,False,
106644,BRUNI J V & CO,3041,A,"BROCK, JOHN, ROY",I,VICE PRESIDENT,11/2004,NA,Y,False,
106644,BRUNI J V & CO,3041,A,"TELCK, MARYELLEN",I,VICE PRESIDENT,03/2022,NA,Y,False,
106664,"DAVID WENDELL ASSOCIATES, INC.",8446,A,"MITCHELL, WILLIAM, HENRY LEDGER",I,CHAIRMAN,07/2017,NA,Y,False,
106664,"DAVID WENDELL ASSOCIATES, INC.",8446,A,"BLEICKEN, NEIL, GERHARD",I,SENIOR VICE PRESIDENT,07/2023,NA,Y,False,
106664,"DAVID WENDELL ASSOCIATES, INC.",8446,A,"SMITH, REID, VAILE",I,SENIOR VICE PRESIDENT,09/2023,NA,Y,False,
106664,"DAVID WENDELL ASSOCIATES, INC.",8446,A,"REARDON, TIMOTHY, PATRICK",I,VICE PRESIDENT,08/2024,NA,Y,False,
106688,"R.H. DINEL INVESTMENT COUNSEL,INC.",1548,A,"DINEL, JOYCE, KORSMEYER",I,"VICE PRESIDENT, ADMINISTRATION, TRUSTEE OF THE DINEL FAMILY TRUST",03/1992,NA,N,False,
106688,"R.H. DINEL INVESTMENT COUNSEL,INC.",1548,A,THE DINEL FAMILY TRUST,DE,,SHAREHOLDER,,,True,
106688,"R.H. DINEL INVESTMENT COUNSEL,INC.",1548,A,"Terrell, Robert, James",I,,SENIOR VICE PRESIDENT,,,False,
106746,DISCIPLINED GROWTH INVESTORS INC,2236,A,"MARTIN, FREDERICK, KANE",I,FOUNDER & LEAD PORTFOLIO MANAGER,05/2001,B,Y,False,
106746,DISCIPLINED GROWTH INVESTORS INC,2236,A,"RIEKE, PETER, GORDON",I,CHIEF COMPLIANCE OFFICER,10/2008,NA,Y,False,
106746,DISCIPLINED GROWTH INVESTORS INC,2236,A,"MARTIN, RICKI, LEE",I,CHIEF EXECUTIVE OFFICER,02/2017,B,Y,False,
106746,DISCIPLINED GROWTH INVESTORS INC,2236,A,"NICOSKI, ROB, JOSEPH",I,CHIEF INVESTMENT OFFICER,10/2022,C,N,False,parent_brand
106746,DISCIPLINED GROWTH INVESTORS INC,2236,A,"HANSEN, NICHOLAS, GEORGE",I,LEAD PORTFOLIO MANAGER,01/2023,A,N,False,
106746,DISCIPLINED GROWTH INVESTORS INC,2236,A,"LIETZKE, SHERYL, ANN",I,DIRECTOR OF CLIENT RELATIONSHIPS,01/2022,A,N,False,
106766,ONEDIGITAL,6436,A,"MORRIS, VINCENT, LEE",I,PRESIDENT,01/2020,NA,Y,False,
106766,ONEDIGITAL,6436,A,DIGITAL INSURANCE LLC,DE,SOLE MEMBER,01/2020,E,Y,True,wholly_owned
