name,entity,type,category
OnyxPoint Global Management LP,institution,,active
Opaleye Management Inc.,institution,,active
"OpenArc Corporate Advisory, LLC",institution,,wealth_management
"Oppenheimer & Close, LLC",institution,,uncategorized
"Optas, LLC",institution,,uncategorized
Optika Master Portfolio Ltd,institution,,strategic
Optimist Retirement Group LLC,institution,,pension_insurance
Optimist Retirement Group LLC,institution,,pension_insurance
Optimize Financial Inc,institution,,strategic
"Optimus Prime Fund Management Co., Ltd.",institution,,active
Optiver Holding B.V.,institution,,uncategorized
Optiver US LLC,institution,,uncategorized
Optiver VOF,institution,,uncategorized
Optivise Advisory Services LLC,institution,,wealth_management
Opus Financial Solutions LLC,institution,,uncategorized
Orange County Employees Retirement System,institution,,pension_insurance
Orbis Allan Gray Ltd,institution,,strategic
"Orin Green Financial, LLC",institution,,uncategorized
Orion Investment Co,institution,,active
"Orion Porfolio Solutions, LLC",institution,,uncategorized
"Orion Porfolio Solutions, LLC",institution,,uncategorized
"Orion Portfolio Solutions, LLC",institution,,uncategorized
Orion Resource Partners LP,institution,,hedge_fund
Orland Properties Ltd,institution,,strategic
"Orvieto Partners, L.P.",institution,,active
"Osaic Advisory Services, LLC",institution,,wealth_management
Osprey Private Wealth LLC,institution,,wealth_management
Osprey Private Wealth LLC,institution,,wealth_management
Osprey Private Wealth LLC,institution,,wealth_management
Ossa Investments Pte. Ltd.,institution,,active
Overbrook Management Corp,institution,,active
"Owen LaRue, LLC",institution,,uncategorized
Owlhouse Capital LP,institution,,active
"Owls Nest Partners IA, LLC",institution,,active
Owners Insurance Co,institution,,pension_insurance
Ownership Capital B.V.,institution,,active
OxenFree Capital LLC,institution,,active
"Oxford Wealth Group, LLC",institution,,wealth_management
"Oxford Wealth Group, LLC",institution,,wealth_management
Oxler Private Wealth LLC,institution,,wealth_management
P.A.W. CAPITAL CORP,institution,,active
P/E Global LLC,institution,,uncategorized
"PALLADIEM, LLC",institution,,uncategorized
"PALO ALTO WEALTH ADVISORS, LLC",institution,,wealth_management
PARAGON ASSOCIATES & PARAGON ASSOCIATES II JOINT VENTURE,institution,,venture_capital
"PARAGON FINANCIAL PARTNERS, INC.",institution,,active
PARK CIRCLE Co,institution,,uncategorized
PARK NATIONAL CORP /OH/,institution,,strategic
PARK PRESIDIO CAPITAL LLC,institution,,active
PARTHENON LLC,institution,,uncategorized
PARUS FINANCE (UK) Ltd,institution,,strategic
PARUS FINANCE (UK) Ltd,institution,,strategic
"PATRICK M SWEENEY & ASSOCIATES, INC",institution,,strategic
"PATRIOT FINANCIAL PARTNERS GP, LP",institution,,active
PATTEN & PATTEN INC/TN,institution,,strategic
"PATTON FUND MANAGEMENT, INC.",institution,,active
PAULSON & CO. INC.,institution,,strategic
PAYDEN & RYGEL,institution,,uncategorized
PAYDEN & RYGEL,institution,,uncategorized
PBCay One RSC Ltd,institution,,strategic
PBU - The Pension Fund of Early Childhood & Youth Educators,institution,,SWF
PCA Investment Advisory Services Inc.,institution,,wealth_management
PCJ Investment Counsel Ltd.,institution,,active
"PCM Encore, LLC",institution,,uncategorized
"PDS Planning, Inc",institution,,wealth_management
"PDT Partners, LLC",institution,,active
PEAK6 Group LLC,institution,,uncategorized
PEAK6 Investments LLC,institution,,active
PEAK6 LLC,institution,,uncategorized
PEAPACK GLADSTONE FINANCIAL CORP,institution,,strategic
"PEAVINE CAPITAL, LLC",institution,,active
PECAUT & CO.,institution,,strategic
PECONIC PARTNERS LLC,institution,,active
PECONIC PARTNERS LLC,institution,,active
PELTZ NELSON,institution,,uncategorized
"PENNINGTON PARTNERS & CO., LLC",institution,,active
"PENNINGTON PARTNERS & CO., LLC",institution,,active
PENSIOENFONDS RAIL & OV,institution,,uncategorized
PEOPLES FINANCIAL SERVICES CORP.,institution,,wealth_management
PEREGRINE INVESTMENT MANAGEMENT INC,institution,,active
"PERMIT CAPITAL, LLC",institution,,active
PERRYMAN FINANCIAL ADVISORY INC /AD,institution,,wealth_management
"PERSONAL CFO SOLUTIONS, LLC",institution,,uncategorized
"PETTYJOHN, WOOD & WHITE, INC",institution,,strategic
"PFA Pension, Forsikringsaktieselskab",institution,,pension_insurance
PFG Advisors,institution,,wealth_management
"PFG Investments, LLC",institution,,active
PFS INVESTMENTS INC.,institution,,active
PFS INVESTMENTS INC.,institution,,active
"PFS Partners, LLC",institution,,active
PGGM Investments,institution,,active
"PHILLIPS FINANCIAL MANAGEMENT, LLC",institution,,active
PHOENIX INVESTMENTS HOUSE LTD.,institution,,active
"PHYSICIANS FINANCIAL SERVICES, INC.",institution,,wealth_management
"PHYSICIANS FINANCIAL SERVICES, INC.",institution,,wealth_management
PICKERING ENERGY PARTNERS LP,institution,,hedge_fund
PICKERING ENERGY PARTNERS LP,institution,,hedge_fund
PINEBRIDGE INVESTMENTS ASIA LTD,institution,,active
PINEBRIDGE INVESTMENTS LLC,institution,,active
"PINNEY & SCOFIELD, INC.",institution,,strategic
PIPER SANDLER & CO.,institution,,strategic
PITCAIRN CO,institution,,uncategorized
PJT Investments Corp.,institution,,active
"PKS Advisory Services, LLC",institution,,wealth_management
PLANNING ALTERNATIVES LTD /ADV,institution,,wealth_management
PLANNING DIRECTIONS INC,institution,,wealth_management
"PLANWISER FINANCIAL, LLC",institution,,uncategorized
"PLATINUM EQUITY, LLC",institution,,uncategorized
PLUSTICK MANAGEMENT LLC,institution,,active
PM CAPITAL Ltd,institution,,active
PM Capital Pty Ltd,institution,,active
PMC FIG Opportunities LLC,institution,,uncategorized
PMG Family Office LLC,institution,,family_office
"PNC Financial Services Group, Inc.",institution,,wealth_management
POD Allianz Bulgaria,institution,,mixed
"POM Investment Strategies, LLC",institution,,active
PORTLAND INVESTMENT COUNSEL INC.,institution,,active
POTENTIA WEALTH,institution,,wealth_management
POTOMAC FUND MANAGEMENT INC /ADV,institution,,active
POTOMAC FUND MANAGEMENT INC /ADV,institution,,active
PPM AMERICA INC/IL,institution,,strategic
PPSC Investment Service Corp,institution,,active
PRAGMA GESTAO DE PATRIMONIO LTD,institution,,strategic
"PRAIRIEVIEW WEALTH PARTNERS, LLC",institution,,wealth_management
"PRAIRIEVIEW WEALTH PARTNERS, LLC",institution,,wealth_management
PRIMECAP MANAGEMENT CO/CA/,institution,,active
PRINCIPAL LIFE INSURANCE CO,institution,,pension_insurance
PRINCIPAL REAL ESTATE INVESTORS LLC,institution,,strategic
"PRINCIPAL SECURITIES, INC.",institution,,strategic
"PRIVATE CLIENT SERVICES, LLC",institution,,uncategorized
PRIVATE MANAGEMENT GROUP INC,institution,,active
"PROSPECTOR PARTNERS FUND, L.P.",institution,,active
PROSPECTOR PARTNERS LLC,institution,,active
PROSUS N.V.,institution,,uncategorized
PROTECTIVE LIFE CORP,institution,,strategic
"PRUDENT INVESTORS NETWORK, INC.",institution,,strategic
"PRUDENTIAL GIBRALTAR FINANCIAL LIFE INSURANCE CO., LTD.",institution,,mixed
"PRUDENTIAL LIFE INSURANCE COMPANY, LTD.",institution,,mixed
PRUDENTIAL PLC,institution,,mixed
PSG Equity L.L.C.,institution,,uncategorized
PSP Research LLC,institution,,uncategorized
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,institution,,pension_insurance
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,institution,,pension_insurance
PUBLIC INVESTMENT FUND,institution,,active
PUBLIC SECTOR PENSION INVESTMENT BOARD,institution,,pension_insurance
"PUFF WEALTH MANAGEMENT, LLC",institution,,wealth_management
"PURA VIDA INVESTMENTS, LLC",institution,,active
PURE PORTFOLIOS HOLDINGS LLC,institution,,uncategorized
"PUREfi Wealth, LLC",institution,,wealth_management
PUZO MICHAEL J,institution,,uncategorized
PVG ASSET MANAGEMENT CORP,institution,,active
"PYA Waltman Capital, LLC",institution,,active
Pachira Investments Inc.,institution,,active
Pacific Center for Financial Services,institution,,wealth_management
Pacific Center for Financial Services,institution,,wealth_management
"Pacific Park Financial, Inc.",institution,,strategic
"Pacific Wealth Strategies Group, Inc.",institution,,wealth_management
"Pacifica Capital Investments, LLC",institution,,active
Pacifica Partners Inc.,institution,,active
Packer & Co Ltd,institution,,strategic
"Paladin Wealth, LLC",institution,,wealth_management
Pale Fire Capital SE,institution,,active
Pale Fire Capital investicni spolecnost a.s.,institution,,active
Palidye Holdings (Caymans) Ltd,institution,,strategic
"Palisades Investment Partners, LLC",institution,,active
Palisades Safety & Insurance Association,institution,,pension_insurance
Paller Financial Services Inc,institution,,wealth_management
Palliser Capital (UK) Ltd,institution,,active
Palmer Knight Co,institution,,uncategorized
Palo Alto Investors LP,institution,,uncategorized
"Palo Duro Investment Partners, LP",institution,,active
"Palogic Value Management, L.P.",institution,,active
Pamplona PE Investments Malta Ltd,institution,,active
"Pandi, LLC",institution,,uncategorized
"Pandora Wealth, Inc.",institution,,wealth_management
"Panoramic Capital, LLC",institution,,active
Panoramic Hills Capital Ltd,institution,,active
Panview Capital Ltd,institution,,active
ParaFi Capital LP,institution,,active
Paradigm Operations LP,institution,,uncategorized
Paradoxiom Capital L.P.,institution,,active
Parafestas Anastasios,institution,,uncategorized
Parcion Private Wealth LLC,institution,,wealth_management
Park Place Capital Corp,institution,,active
Parker Financial LLC,institution,,uncategorized
Parkman Healthcare Partners LLC,institution,,active
"Parkside Investments, LLC",institution,,active
Parkwood LLC,institution,,uncategorized
"Parkwoods Wealth Partners, LLC",institution,,wealth_management
"Parsonex Advisory Services, Inc.",institution,,wealth_management
Parsow Management LLC,institution,,active
Parsow Management LLC,institution,,active
Partners Group Holding AG,institution,,active
Partners Value Investments L.P.,institution,,active
Partners in Financial Planning,institution,,wealth_management
"Pasadena Private Wealth, LLC",institution,,wealth_management
"Pasadena Private Wealth, LLC",institution,,wealth_management
Passaic Partners LLC,institution,,active
"Pathfinder Wealth Consulting, Inc.",institution,,wealth_management
"Pathstone Holdings, LLC",institution,,uncategorized
Patient Square Capital LP,institution,,active
"Patrick Mauro Investment Advisor, INC.",institution,,active
"Patriot Financial Partners GP II, L.P.",institution,,active
"Patten Group, Inc.",institution,,strategic
"Patton Albertson Miller Group, LLC",institution,,uncategorized
"Patton Albertson Miller Group, LLC",institution,,uncategorized
"Pavion Blue Capital, LLC",institution,,active
PayPay Securities Corp,institution,,strategic
Payne Capital LLC,institution,,active
"Peachtree Investment Partners, LLC",institution,,active
"Peak Financial Management, Inc.",institution,,active
"Peak Planning Group, LLC",institution,,wealth_management
"Peak Retirement Planning, Inc.",institution,,pension_insurance
"Peak Retirement Planning, Inc.",institution,,pension_insurance
Peak XV Partners Management V Ltd,institution,,active
Peak XV Partners Operations LLC,institution,,active
Peak XV Partners Operations LLC,institution,,active
Peak XV Partners Principals Fund V LTD,institution,,active
Peak XV Partners V Ltd.,institution,,active
Peapod Lane Capital LLC,institution,,active
Pearl Planning LLC,institution,,wealth_management
"Pearl River Capital, LLC",institution,,active
Peerless Insurance Co,institution,,pension_insurance
Peilim Portfolio Management Ltd,institution,,active
Pekao Towarzystwo Funduszy Inwestycyjnych S.A.,institution,,uncategorized
Pelham Capital Ltd.,institution,,active
Pelham Capital Ltd.,institution,,active
Peloton Wealth Strategists,institution,,wealth_management
Peloton Wealth Strategists,institution,,wealth_management
"Pembroke Management, LTD",institution,,active
Penbrook Management LLC,institution,,active
Penbrook Management LLC,institution,,active
Pendal Group Ltd,institution,,strategic
"Pennant Investors, LP",institution,,uncategorized
"Pennant Select, LLC",institution,,uncategorized
"Penney Financial, LLC",institution,,uncategorized
Pensionfund PDN,institution,,pension_insurance
Pensionfund PDN,institution,,pension_insurance
Pensionfund Sabic,institution,,pension_insurance
Perenco International Ltd,institution,,strategic
"Performa Ltd (US), LLC",institution,,strategic
Periscope Capital Inc. ,institution,,active
Periscope Capital Inc. ,institution,,active
Permanens Capital L.P.,institution,,active
"Permian Investment Partners, LP",institution,,active
Permira Growth Opportunities II GP S.A.R.L.,institution,,uncategorized
Permira Holdings LTD,institution,,strategic
Permira V G.P. Ltd,institution,,strategic
Permira VII GP S.a r.l.,institution,,uncategorized
Perpetual Ltd,institution,,strategic
Persistent Asset Partners Ltd,institution,,active
Pertento Partners LLP,institution,,active
Peterson Wealth Services,institution,,wealth_management
Petiole USA ltd,institution,,strategic
"Petros Family Wealth, LLC",institution,,family_office
"Pettee Investors, Inc.",institution,,strategic
Pfizer Inc,institution,,strategic
"Pflug Koory, LLC",institution,,uncategorized
Pharo Management (HK) Ltd.,institution,,active
Pharo Management (HK) Ltd.,institution,,active
Pharo Management (UK) LLP,institution,,active
"Pharo Management, Inc.",institution,,active
"Phil A. Younker & Associates, Ltd.",institution,,strategic
"Philadelphia Financial Management of San Francisco, LLC",institution,,active
"Philip James Wealth Mangement, LLC",institution,,wealth_management
Phillip James Consulting Co.,institution,,uncategorized
Phillips Wealth Planners LLC,institution,,wealth_management
PhiloSmith Capital Corp,institution,,active
Phoenix Financial Ltd.,institution,,strategic
Phraction Management LLC,institution,,active
"Physician Wealth Advisors, Inc.",institution,,wealth_management
Physician Wealth Solutions Inc.,institution,,wealth_management
"Pier Capital, LLC",institution,,active
Pilgrim Global ICAV,institution,,uncategorized
Pilgrim Global ICAV,institution,,uncategorized
Pilgrim Partners Asia Pte Ltd,institution,,active
Pillsbury Lake Capital LLC,institution,,active
"Pine Haven Investment Counsel, Inc",institution,,active
Pine Valley Investments Ltd Liability Co,institution,,active
"Pinegrove Venture Partners, LLC",institution,,venture_capital
Pingora Partners LLC,institution,,active
"Pinkerton Retirement Specialists, LLC",institution,,pension_insurance
"Pinkerton Retirement Specialists, LLC",institution,,pension_insurance
"Pinnacle Bancorp, Inc.",institution,,strategic
